######################
### Initial Values ###
######################
 
Initial temp = 10.0
Initial RMSE =      1.3477545
 
Lets see how it goes!
 
--------------------------------------------------------------------------------------------------------------
     RMSE         delRMSE        BestRMSE     MP_Exponent    MP_Value   MCSA_Temp   decision  
  1.3411106      0.0474858      1.2916175      -3.0525732   4.7237e-02  0.01556       RM     
  1.3453946      0.0042840      1.2916175      -0.2782411   7.5711e-01  0.01540       AM     
  1.3453946      0.0074070      1.2916175      -0.4860567   6.1505e-01  0.01524       RM     
  1.3347825      -0.0106122     1.2916175      -0.4860567   6.1505e-01  0.01508       AF     
  1.3347825      0.0205801      1.2916175      -1.3785890   2.5193e-01  0.01493       RM     
  1.3347825      0.0284309      1.2916175      -1.9241978   1.4599e-01  0.01478       RM     
  1.3347825      0.0442756      1.2916175      -3.0275835   4.8433e-02  0.01462       RM     
  1.3198846      -0.0148979     1.2916175      -3.0275835   4.8433e-02  0.01447       AF     
  1.3198846      0.0559660      1.2916175      -3.9065953   2.0109e-02  0.01433       RM     
  1.2963614      -0.0235232     1.2916175      -3.9065953   2.0109e-02  0.01418       AF     
  1.2963614      0.0234793      1.2916175      -1.6730244   1.8768e-01  0.01403       RM     
  1.2963614      0.0886373      1.2916175      -6.3812446   1.6930e-03  0.01389       RM     
  1.2963614      0.0699825      1.2916175      -5.0903776   6.1557e-03  0.01375       RM     
  1.2963614      0.0976527      1.2916175      -7.1765574   7.6429e-04  0.01361       RM     
  1.2963614      0.0341156      1.2916175      -2.5331227   7.9411e-02  0.01347       RM     
  1.2963614      0.0845468      1.2916175      -6.3426714   1.7596e-03  0.01333       RM     
  1.2963614      0.0732604      1.2916175      -5.5528448   3.8764e-03  0.01319       RM     
  1.2963614      0.0944363      1.2916175      -7.2319721   7.2309e-04  0.01306       RM     
  1.2963614      0.0654722      1.2916175      -5.0657814   6.3090e-03  0.01292       RM     
  1.2963614      0.0103984      1.2916175      -0.8128817   4.4358e-01  0.01279       RM     
  1.2963614      0.0442438      1.2916175      -3.4944985   3.0364e-02  0.01266       RM     
  1.2963614      0.0522896      1.2916175      -4.1727213   1.5410e-02  0.01253       RM     
  1.2963614      0.0503525      1.2916175      -4.0597217   1.7254e-02  0.01240       RM     
  1.2963614      0.0373952      1.2916175      -3.0462282   4.7538e-02  0.01228       RM     
  1.2963614      0.0951214      1.2916175      -7.8288200   3.9809e-04  0.01215       RM     
  1.2963614      0.0426522      1.2916175      -3.5467522   2.8818e-02  0.01203       RM     
  1.2963614      0.0464336      1.2916175      -3.9011580   2.0218e-02  0.01190       RM     
  1.2963614      0.0602064      1.2916175      -5.1106413   6.0322e-03  0.01178       RM     
  1.2963614      0.0188429      1.2916175      -1.6160381   1.9868e-01  0.01166       RM     
  1.2963614      0.0639765      1.2916175      -5.5436585   3.9122e-03  0.01154       RM     
  1.2963614      0.0388431      1.2916175      -3.4006484   3.3352e-02  0.01142       RM     
  1.2963614      0.0251263      1.2916175      -2.2225288   1.0833e-01  0.01131       RM     
  1.2963614      0.0567832      1.2916175      -5.0747004   6.2530e-03  0.01119       RM     
  1.2963614      0.0482404      1.2916175      -4.3558440   1.2832e-02  0.01107       RM     
  1.2963614      0.0448730      1.2916175      -4.0937207   1.6677e-02  0.01096       RM     
  1.2963614      0.0547633      1.2916175      -5.0477089   6.4240e-03  0.01085       RM     
  1.2963614      0.0506362      1.2916175      -4.7156012   8.9545e-03  0.01074       RM     
  1.2963614      0.0626048      1.2916175      -5.8905401   2.7655e-03  0.01063       RM     
  1.2963614      0.0380085      1.2916175      -3.6132633   2.6964e-02  0.01052       RM     
  1.2963614      0.0973692      1.2916175      -9.3521694   8.6777e-05  0.01041       RM     
  1.2963614      0.0514522      1.2916175      -4.9930516   6.7849e-03  0.01030       RM     
  1.2963614      0.0570768      1.2916175      -5.5962053   3.7119e-03  0.01020       RM     
  1.2963614      0.0353870      1.2916175      -3.5054973   3.0032e-02  0.01009       RM     
  1.2963614      0.0967747      1.2916175      -9.6858678   6.2156e-05  0.00999       RM     
  1.2963614      0.0396904      1.2916175      -4.0135989   1.8068e-02  0.00989       RM     
  1.2963614      0.0550648      1.2916175      -5.6259197   3.6032e-03  0.00979       RM     
  1.2963614      0.0371157      1.2916175      -3.8313287   2.1681e-02  0.00969       RM     
  1.3065352      0.0101738      1.2916175      -1.0610699   3.4609e-01  0.00959       AM     
  1.3065352      0.0344475      1.2916175      -3.6298783   2.6519e-02  0.00949       RM     
  1.3065352      0.0643991      1.2916175      -6.8562303   1.0529e-03  0.00939       RM     
  1.3065352      0.0268909      1.2916175      -2.8925583   5.5434e-02  0.00930       RM     
  1.3065352      0.0120424      1.2916175      -1.3087690   2.7015e-01  0.00920       RM     
  1.3065352      0.0525317      1.2916175      -5.7682207   3.1253e-03  0.00911       RM     
  1.3065352      0.0220638      1.2916175      -2.4477834   8.6485e-02  0.00901       RM     
  1.3065352      0.0558194      1.2916175      -6.2567446   1.9175e-03  0.00892       RM     
  1.3065352      0.0456797      1.2916175      -5.1731812   5.6665e-03  0.00883       RM     
  1.3065352      0.0151643      1.2916175      -1.7351145   1.7638e-01  0.00874       RM     
  1.3065352      0.0465082      1.2916175      -5.3765911   4.6236e-03  0.00865       RM     
  1.3065352      0.0519949      1.2916175      -6.0730961   2.3040e-03  0.00856       RM     
  1.3065352      0.0384538      1.2916175      -4.5379545   1.0695e-02  0.00847       RM     
  1.3065352      0.0480767      1.2916175      -5.7322796   3.2397e-03  0.00839       RM     
  1.3065352      0.0271450      1.2916175      -3.2700431   3.8005e-02  0.00830       RM     
  1.3330447      0.0265096      1.2916175      -3.2265466   3.9694e-02  0.00822       AM     
  1.3084623      -0.0245824     1.2916175      -3.2265466   3.9694e-02  0.00813       AF     
  1.3084623      0.0766483      1.2916175      -9.5231565   7.3138e-05  0.00805       RM     
  1.3084623      0.0222297      1.2916175      -2.7905038   6.1390e-02  0.00797       RM     
  1.3084623      0.0390907      1.2916175      -4.9578664   7.0279e-03  0.00788       RM     
  1.3036871      -0.0047752     1.2916175      -4.9578664   7.0279e-03  0.00780       AF     
  1.3036871      0.0429360      1.2916175      -5.5588657   3.8531e-03  0.00772       RM     
  1.3036871      0.0320346      1.2916175      -4.1903967   1.5140e-02  0.00764       RM     
  1.3036871      0.0510150      1.2916175      -6.7422607   1.1800e-03  0.00757       RM     
  1.3036871      0.0287626      1.2916175      -3.8406642   2.1479e-02  0.00749       RM     
  1.3036871      0.0422955      1.2916175      -5.7061649   3.3254e-03  0.00741       RM     
  1.3036871      0.0467818      1.2916175      -6.3767397   1.7007e-03  0.00734       RM     
  1.3036871      0.0709606      1.2916175      -9.7726059   5.6992e-05  0.00726       RM     
  1.3036871      0.0235374      1.2916175      -3.2750974   3.7813e-02  0.00719       RM     
  1.3036871      0.0077889      1.2916175      -1.0950022   3.3454e-01  0.00711       RM     
  1.3036871      0.0242581      1.2916175      -3.4456006   3.1886e-02  0.00704       RM     
  1.3036871      0.0557810      1.2916175      -8.0050764   3.3376e-04  0.00697       RM     
  1.3036871      0.0169594      1.2916175      -2.4590142   8.5519e-02  0.00690       RM     
  1.3036871      0.0446157      1.2916175      -6.5359728   1.4503e-03  0.00683       RM     
  1.3036871      0.0861860      1.2916175     -12.7564766   2.8836e-06  0.00676       RM     
  1.3036871      0.0587789      1.2916175      -8.7899502   1.5226e-04  0.00669       RM     
  1.3036871      0.0092795      1.2916175      -1.4020412   2.4609e-01  0.00662       RM     
  1.3036871      0.0520422      1.2916175      -7.9444591   3.5462e-04  0.00655       RM     
  1.3036871      0.0656875      1.2916175     -10.1312466   3.9816e-05  0.00648       RM     
  1.3036871      0.0845858      1.2916175     -13.1810136   1.8861e-06  0.00642       RM     
  1.3036871      0.0285539      1.2916175      -4.4956076   1.1158e-02  0.00635       RM     
  1.3036871      0.0702877      1.2916175     -11.1808243   1.3939e-05  0.00629       RM     
  1.3036871      0.0373519      1.2916175      -6.0031418   2.4710e-03  0.00622       RM     
  1.3036871      0.0176474      1.2916175      -2.8656158   5.6948e-02  0.00616       RM     
  1.3036871      0.0226826      1.2916175      -3.7213657   2.4201e-02  0.00610       RM     
  1.3036871      0.0817330      1.2916175     -13.5480827   1.3066e-06  0.00603       RM     
  1.3036871      0.0364611      1.2916175      -6.1063558   2.2287e-03  0.00597       RM     
  1.3027275      -0.0009596     1.2916175      -6.1063558   2.2287e-03  0.00591       AF     
  1.3027275      0.0771009      1.2916175     -13.1811829   1.8858e-06  0.00585       RM     
  1.3027275      0.0124575      1.2916175      -2.1517703   1.1628e-01  0.00579       RM     
  1.3027275      0.0575200      1.2916175     -10.0382211   4.3697e-05  0.00573       RM     
  1.3027275      0.0095887      1.2916175      -1.6907031   1.8439e-01  0.00567       RM     
  1.3027275      0.0723117      1.2916175     -12.8821790   2.5430e-06  0.00561       RM     
  1.3027275      0.0690807      1.2916175     -12.4339551   3.9811e-06  0.00556       RM     
  1.3027275      0.0695852      1.2916175     -12.6543785   3.1935e-06  0.00550       RM     
  1.3027275      0.0778862      1.2916175     -14.3105296   6.0956e-07  0.00544       RM     
  1.3027275      0.0642725      1.2916175     -11.9314183   6.5804e-06  0.00539       RM     
  1.3027275      0.0313868      1.2916175      -5.8868838   2.7756e-03  0.00533       RM     
  1.3027275      0.0528804      1.2916175     -10.0208494   4.4463e-05  0.00528       RM     
  1.3027275      0.0111127      1.2916175      -2.1276553   1.1912e-01  0.00522       RM     
  1.3027275      0.0160266      1.2916175      -3.1002321   4.5039e-02  0.00517       RM     
  1.3027275      0.0425473      1.2916175      -8.3156582   2.4466e-04  0.00512       RM     
  1.3027275      0.0695183      1.2916175     -13.7276042   1.0919e-06  0.00506       RM     
  1.3027275      0.0083969      1.2916175      -1.6752850   1.8725e-01  0.00501       RM     
  1.3027275      0.0718101      1.2916175     -14.4752025   5.1701e-07  0.00496       RM     
  1.3027275      0.0629881      1.2916175     -12.8282870   2.6838e-06  0.00491       RM     
  1.3027275      0.0367365      1.2916175      -7.5592661   5.2126e-04  0.00486       RM     
  1.3027275      0.0149387      1.2916175      -3.1057437   4.4791e-02  0.00481       RM     
  1.3027275      0.0175087      1.2916175      -3.6777237   2.5280e-02  0.00476       RM     
  1.3027275      0.0433452      1.2916175      -9.1989251   1.0115e-04  0.00471       RM     
  1.3027275      0.0755426      1.2916175     -16.1979300   9.2327e-08  0.00466       RM     
  1.3027275      0.0472339      1.2916175     -10.2327649   3.5972e-05  0.00462       RM     
  1.3027275      0.0496568      1.2916175     -10.8689960   1.9039e-05  0.00457       RM     
  1.3027275      0.0950530      1.2916175     -21.0207486   7.4269e-10  0.00452       RM     
  1.3027275      0.0565093      1.2916175     -12.6262385   3.2847e-06  0.00448       RM     
  1.3027275      0.0560670      1.2916175     -12.6570639   3.1850e-06  0.00443       RM     
  1.3027275      0.0523155      1.2916175     -11.9323884   6.5740e-06  0.00438       RM     
  1.2981887      -0.0045388     1.2916175     -11.9323884   6.5740e-06  0.00434       AF     
  1.2981887      0.0531866      1.2916175     -12.3834661   4.1873e-06  0.00429       RM     
  1.2981887      0.0921794      1.2916175     -21.6842962   3.8250e-10  0.00425       RM     
  1.2981887      0.0634236      1.2916175     -15.0741712   2.8403e-07  0.00421       RM     
  1.2981887      0.0540419      1.2916175     -12.9773101   2.3122e-06  0.00416       RM     
  1.2981887      0.0487875      1.2916175     -11.8368011   7.2334e-06  0.00412       RM     
  1.2981887      0.0176126      1.2916175      -4.3173932   1.3335e-02  0.00408       RM     
  1.2981887      0.0847630      1.2916175     -20.9930283   7.6356e-10  0.00404       RM     
  1.2981887      0.0320631      1.2916175      -8.0231692   3.2778e-04  0.00400       RM     
  1.2981887      0.0657095      1.2916175     -16.6126958   6.0981e-08  0.00396       RM     
  1.2981887      0.0332506      1.2916175      -8.4934216   2.0481e-04  0.00391       RM     
  1.2981887      0.0560342      1.2916175     -14.4613296   5.2423e-07  0.00387       RM     
  1.2981887      0.0289475      1.2916175      -7.5480915   5.2712e-04  0.00384       RM     
  1.2981887      0.0610168      1.2916175     -16.0748577   1.0442e-07  0.00380       RM     
  1.2981887      0.0745035      1.2916175     -19.8310512   2.4405e-09  0.00376       RM     
  1.2981887      0.0549666      1.2916175     -14.7822210   3.8033e-07  0.00372       RM     
  1.2981887      0.0755977      1.2916175     -20.5409828   1.2000e-09  0.00368       RM     
  1.2981887      0.0299881      1.2916175      -8.2325252   2.6586e-04  0.00364       RM     
  1.2981887      0.0696054      1.2916175     -19.3062757   4.1247e-09  0.00361       RM     
  1.3015786      0.0033899      1.2916175      -0.9499840   3.8675e-01  0.00357       AM     
  1.3015786      0.0724958      1.2916175     -20.5263328   1.2177e-09  0.00353       RM     
  1.3015786      0.0895684      1.2916175     -25.6226729   7.4510e-12  0.00350       RM     
  1.3015786      0.0527970      1.2916175     -15.2598483   2.3590e-07  0.00346       RM     
  1.3015786      0.0125889      1.2916175      -3.6762078   2.5319e-02  0.00342       RM     
 
######################
#### Final Result ####
######################
 
No of accepted moves without Metropolis = 281
No of accepted moves with Metropolis = 291
No of rejected moves with Metropolis = 205
Final temp =    0.00339
Optimized RMSE =      1.2916175
Optimized RMSE obtained at temperature =    0.55973
 
Buy developer a Cafe Mocha!
